City,Date,ws,hum,dew,pm25
Lanzhou,2020-05-06,3.6,54.0,7.0,82.0
Lanzhou,2020-05-14,2.5,38.0,0.0,95.0
Lanzhou,2020-03-30,2.5,35.0,-9.0,109.0
Lanzhou,2020-06-01,2.5,36.0,1.0,74.0
Lanzhou,2020-11-15,2.5,80.0,0.0,161.0
Lanzhou,2020-09-01,1.5,87.0,11.0,57.0
Lanzhou,2020-10-14,1.5,56.0,-3.0,65.0
Lanzhou,2020-11-02,1.5,37.0,-8.0,104.0
Lanzhou,2020-04-06,1.5,52.0,-2.0,102.0
Lanzhou,2020-06-07,4.6,59.0,4.0,99.0
Lanzhou,2020-06-16,1.5,93.0,12.0,72.0
Lanzhou,2020-05-23,1.5,82.0,9.0,76.0
Lanzhou,2020-06-13,3.6,59.0,8.0,89.0
Lanzhou,2020-10-02,1.5,47.0,2.0,74.0
Lanzhou,2020-04-27,2.5,13.0,-17.0,114.0
Lanzhou,2020-05-10,2.5,46.0,-2.0,93.0
Lanzhou,2020-05-15,2.5,47.0,2.0,93.0
Lanzhou,2020-07-07,1.5,28.0,5.0,61.0
Lanzhou,2020-07-31,2.5,41.0,10.0,74.0
Lanzhou,2020-08-01,3.6,41.0,8.0,57.0
Lanzhou,2020-04-07,1.5,51.0,-2.0,97.0
Lanzhou,2020-09-14,2.0,87.0,10.0,65.0
Lanzhou,2020-05-22,3.0,23.0,-1.0,85.0
Lanzhou,2020-08-23,2.5,87.0,13.0,46.0
Lanzhou,2020-10-27,1.5,86.0,0.0,89.0
Lanzhou,2020-07-04,1.5,72.0,10.0,85.0
Lanzhou,2020-09-26,1.5,76.0,8.0,59.0
Lanzhou,2020-11-14,2.5,74.0,2.0,163.0
Lanzhou,2020-06-04,2.5,36.0,2.0,74.0
Lanzhou,2020-08-18,1.5,72.0,8.0,46.0
Lanzhou,2020-04-03,1.5,56.0,-4.0,97.0
Lanzhou,2020-06-08,2.5,50.0,2.0,72.0
Lanzhou,2020-11-09,1.5,55.0,-7.0,152.0
Lanzhou,2020-09-30,2.5,67.0,8.0,63.0
Lanzhou,2020-11-22,0.5,72.0,-13.0,87.0
Lanzhou,2020-08-08,1.5,53.0,12.0,63.0
Lanzhou,2020-08-11,1.5,77.0,15.0,55.0
Lanzhou,2020-08-21,2.5,63.0,13.5,46.0
Lanzhou,2020-11-03,1.5,51.0,-7.0,127.0
Lanzhou,2020-05-01,2.5,12.0,-12.0,109.0
Lanzhou,2020-05-09,2.5,43.0,-1.0,65.0
Lanzhou,2020-07-26,1.5,47.0,8.0,80.0
Lanzhou,2020-07-17,1.5,77.0,13.0,61.0
Lanzhou,2020-08-03,2.0,42.0,12.7,59.0
Lanzhou,2020-09-13,2.5,87.0,10.0,57.0
Lanzhou,2020-09-27,1.5,72.0,10.0,50.0
Lanzhou,2020-11-20,5.6,55.0,-8.0,124.0
Lanzhou,2020-04-15,3.6,19.0,-10.0,142.0
Lanzhou,2020-06-02,2.0,29.0,1.0,76.0
Lanzhou,2020-06-25,2.0,21.0,0.0,97.0
Lanzhou,2020-04-05,1.5,53.0,-4.0,102.0
Lanzhou,2020-04-25,2.5,12.1,-20.0,85.0
Lanzhou,2020-10-17,2.5,40.0,-6.0,87.0
Lanzhou,2020-10-26,1.5,41.0,-8.0,80.0
Lanzhou,2020-06-17,1.5,47.1,8.0,68.0
Lanzhou,2020-07-11,1.5,87.0,14.0,55.0
Lanzhou,2020-08-26,2.5,52.0,9.0,78.0
Lanzhou,2020-06-21,1.5,60.0,12.0,76.0
Lanzhou,2020-07-12,1.5,82.0,12.7,57.0
Lanzhou,2020-08-22,1.5,68.0,14.0,53.0
Lanzhou,2020-09-29,1.5,63.0,9.0,61.0
Lanzhou,2020-10-22,1.5,37.0,-9.0,134.0
Lanzhou,2020-04-28,2.5,15.0,-12.0,112.0
Lanzhou,2020-04-29,2.5,14.0,-13.0,104.0
Lanzhou,2020-05-31,2.0,30.0,1.0,85.0
Lanzhou,2020-10-15,2.5,35.0,-4.0,80.0
Lanzhou,2020-05-08,1.5,70.0,2.0,80.0
Lanzhou,2020-08-06,1.5,68.0,16.0,59.0
Lanzhou,2020-08-30,1.5,93.0,9.0,38.0
Lanzhou,2020-05-04,1.5,41.0,3.0,117.0
Lanzhou,2020-07-09,2.5,59.1,12.0,61.0
Lanzhou,2020-07-14,1.5,88.0,15.7,50.0
Lanzhou,2020-09-17,2.5,47.0,3.0,59.0
Lanzhou,2020-07-01,2.5,63.0,13.0,55.0
Lanzhou,2020-10-06,1.5,57.0,2.0,74.0
Lanzhou,2020-11-12,2.5,64.0,-4.0,154.0
Lanzhou,2020-06-24,2.5,35.0,4.0,76.0
Lanzhou,2020-08-24,2.0,82.0,9.9,65.0
Lanzhou,2020-09-28,1.5,82.0,10.3,38.0
Lanzhou,2020-06-05,2.5,32.0,2.0,74.0
Lanzhou,2020-06-20,1.5,47.0,12.0,76.0
Lanzhou,2020-09-24,1.5,87.0,10.0,87.0
Lanzhou,2020-06-30,2.5,37.0,5.0,76.0
Lanzhou,2020-09-22,0.5,82.0,9.0,65.0
Lanzhou,2020-06-15,2.5,55.0,10.0,82.0
Lanzhou,2020-08-16,3.6,51.0,10.0,68.0
Lanzhou,2020-10-11,3.6,39.0,-5.0,82.0
Lanzhou,2020-05-19,2.0,32.0,-2.0,91.0
Lanzhou,2020-06-10,2.5,37.9,5.0,95.0
Lanzhou,2020-10-03,1.5,32.0,-4.0,65.0
Lanzhou,2020-08-28,2.5,50.0,9.0,82.0
Lanzhou,2020-09-10,2.5,63.0,10.0,72.0
Lanzhou,2020-10-09,1.5,51.0,3.0,82.0
Lanzhou,2020-10-20,1.5,38.0,-9.0,112.0
Lanzhou,2020-10-25,2.5,41.0,-5.0,102.0
Lanzhou,2020-05-24,1.5,76.0,6.0,72.0
Lanzhou,2020-05-26,1.5,81.0,6.0,61.0
Lanzhou,2020-07-06,1.5,33.0,7.0,76.0
Lanzhou,2020-11-17,3.6,40.0,-9.0,107.0
Lanzhou,2020-04-01,2.5,86.0,-2.0,97.0
Lanzhou,2020-05-02,2.5,16.1,-9.0,109.0
Lanzhou,2020-05-29,1.5,50.0,3.0,76.0
Lanzhou,2020-08-31,1.5,77.0,10.0,57.0
Lanzhou,2020-06-28,1.5,38.0,8.0,95.0
Lanzhou,2020-08-15,1.5,72.0,11.0,61.0
Lanzhou,2020-08-29,3.6,87.0,9.0,63.0
Lanzhou,2020-07-20,1.5,64.0,11.0,61.0
Lanzhou,2020-08-05,1.5,77.0,17.0,55.0
Lanzhou,2020-08-09,2.0,77.0,13.0,59.0
Lanzhou,2020-09-23,1.5,81.0,8.0,87.0
Lanzhou,2020-10-30,1.5,61.0,0.0,93.0
Lanzhou,2020-04-26,1.5,11.0,-20.0,99.0
Lanzhou,2020-05-18,1.5,14.0,-9.0,97.0
Lanzhou,2020-07-16,1.5,64.0,13.0,53.0
Lanzhou,2020-09-25,1.0,76.0,10.0,72.0
Lanzhou,2020-10-24,1.5,70.0,2.0,102.0
Lanzhou,2020-04-19,2.5,36.0,-4.0,124.0
Lanzhou,2020-07-22,1.5,64.0,14.0,57.0
Lanzhou,2020-07-27,1.5,27.0,6.0,76.0
Lanzhou,2020-08-17,2.5,82.0,11.0,53.0
Lanzhou,2020-10-29,1.5,81.8,-2.0,124.0
Lanzhou,2020-05-27,1.5,50.0,3.0,68.0
Lanzhou,2020-06-09,2.5,31.0,1.0,78.0
Lanzhou,2020-06-14,1.5,52.0,8.0,80.0
Lanzhou,2020-03-31,1.5,40.0,-10.0,109.0
Lanzhou,2020-04-14,1.5,27.0,-8.0,127.0
Lanzhou,2020-10-13,1.5,39.0,-6.0,78.0
Lanzhou,2020-07-19,1.5,55.0,9.0,59.0
Lanzhou,2020-08-02,2.5,22.0,6.0,68.0
Lanzhou,2020-08-07,1.5,67.0,15.0,68.0
Lanzhou,2020-08-10,1.5,67.0,10.0,80.0
Lanzhou,2020-10-08,2.5,44.0,1.0,61.0
Lanzhou,2020-04-24,1.5,12.0,-19.0,85.0
Lanzhou,2020-05-07,1.5,87.0,9.0,89.0
Lanzhou,2020-07-15,1.5,68.0,14.0,38.0
Lanzhou,2020-10-18,2.5,49.0,-3.1,68.0
Lanzhou,2020-04-30,2.5,9.0,-17.0,104.0
Lanzhou,2020-05-11,2.0,45.0,-4.0,102.0
Lanzhou,2020-08-27,2.5,33.0,7.0,95.0
Lanzhou,2020-07-13,1.5,72.0,14.0,63.0
Lanzhou,2020-04-17,2.5,20.0,-13.0,85.0
Lanzhou,2020-04-23,1.5,14.0,-16.0,80.0
Lanzhou,2020-06-23,2.5,40.0,5.0,74.0
Lanzhou,2020-07-30,1.5,49.0,11.0,63.0
Lanzhou,2020-11-04,2.5,48.0,-6.0,119.0
Lanzhou,2020-04-08,2.5,31.0,-8.0,93.0
Lanzhou,2020-05-17,2.5,14.0,-7.0,85.0
Lanzhou,2020-07-03,1.5,55.0,10.0,87.0
Lanzhou,2020-06-27,2.5,43.0,8.0,63.0
Lanzhou,2020-07-21,1.5,64.0,14.0,55.0
Lanzhou,2020-09-05,1.5,67.0,9.0,70.0
Lanzhou,2020-10-01,2.5,57.0,4.0,63.0
Lanzhou,2020-01-05,1.5,42.3,-14.0,127.0
Lanzhou,2020-05-28,1.5,47.0,3.0,70.0
Lanzhou,2020-06-12,1.5,27.0,2.0,74.0
Jinan,2020-08-11,2.0,74.1,23.3,139.0
Jinan,2020-05-28,4.0,23.0,4.0,55.0
Jinan,2020-07-24,2.0,55.1,17.4,72.0
Jinan,2020-08-23,2.0,75.1,22.2,117.0
Jinan,2020-09-26,2.0,66.0,13.9,109.0
Jinan,2020-10-18,2.0,43.9,3.9,127.0
Jinan,2020-03-30,3.0,45.0,0.7,144.0
Jinan,2020-09-12,2.0,82.9,16.7,72.0
Jinan,2020-04-26,2.0,23.1,-4.6,74.0
Jinan,2020-08-15,3.0,93.0,22.6,53.0
Jinan,2020-08-22,2.0,72.1,17.7,95.0
Jinan,2020-09-04,2.0,45.1,9.8,50.0
Jinan,2020-09-20,2.0,37.0,9.5,76.0
Jinan,2020-04-10,2.0,85.3,4.1,137.0
Jinan,2020-04-14,5.0,27.1,-0.3,93.0
Jinan,2020-07-31,2.0,79.1,21.8,53.0
Jinan,2020-09-08,2.0,82.0,17.8,70.0
Jinan,2020-10-15,2.0,81.1,10.0,93.0
Jinan,2020-04-08,2.0,59.9,5.3,158.0
Jinan,2020-05-11,5.0,42.0,5.1,57.0
Jinan,2020-06-21,4.0,57.0,15.9,93.0
Jinan,2020-11-09,2.0,28.0,-8.4,70.0
Jinan,2020-04-07,3.0,37.1,2.3,127.0
Jinan,2020-05-29,3.0,34.9,10.4,76.0
Jinan,2020-08-02,4.0,78.0,23.6,61.0
Jinan,2020-09-09,2.0,71.1,17.7,87.0
Jinan,2020-11-05,3.0,36.1,0.6,85.0
Jinan,2020-11-15,2.0,64.0,8.0,162.0
Jinan,2020-04-21,2.0,35.0,-6.1,61.0
Jinan,2020-05-04,4.0,64.0,7.2,70.0
Jinan,2020-06-27,2.0,58.0,18.9,107.0
Jinan,2020-08-12,4.0,74.9,23.6,99.0
Jinan,2020-09-23,2.0,81.0,14.5,93.0
Jinan,2020-11-03,1.0,32.0,-8.5,63.0
Jinan,2020-04-13,2.0,25.2,-2.8,82.0
Jinan,2020-06-12,3.0,39.9,13.2,91.0
Jinan,2020-08-13,3.0,92.0,24.4,61.0
Jinan,2020-09-16,2.0,58.2,12.6,97.0
Jinan,2020-10-07,2.0,46.0,3.0,104.0
Jinan,2020-11-24,2.0,67.9,-3.3,137.0
Jinan,2020-01-01,2.0,34.0,-11.6,112.0
Jinan,2020-05-24,2.0,47.0,9.7,68.0
Jinan,2020-06-06,1.0,58.2,17.4,139.0
Jinan,2020-08-06,2.0,94.7,23.6,85.0
Jinan,2020-04-24,5.0,19.1,-6.8,76.0
Jinan,2020-05-27,3.0,43.0,6.9,59.0
Jinan,2020-10-02,2.0,56.9,6.5,91.0
Jinan,2019-12-31,1.0,27.1,-22.6,59.0
Jinan,2020-09-24,1.0,83.9,16.1,132.0
Jinan,2020-10-13,2.0,50.1,5.6,87.0
Jinan,2020-07-01,2.0,46.9,14.8,63.0
Jinan,2020-05-06,2.0,56.0,12.5,129.0
Jinan,2020-05-20,4.0,34.1,6.5,82.0
Jinan,2020-05-22,2.0,34.0,7.6,70.0
Jinan,2020-06-22,3.0,53.0,14.9,74.0
Jinan,2020-09-25,2.0,85.8,15.2,153.0
Jinan,2020-10-25,3.0,30.0,-2.2,107.0
Jinan,2020-11-04,3.0,27.2,-5.6,89.0
Jinan,2020-04-11,2.0,63.2,2.0,132.0
Jinan,2020-07-21,2.0,58.0,18.3,82.0
Jinan,2020-09-14,2.0,73.2,17.7,127.0
Jinan,2020-05-05,3.0,63.1,10.3,70.0
Jinan,2020-06-10,2.0,53.8,16.3,132.0
Jinan,2020-08-14,2.0,76.8,23.9,65.0
Jinan,2020-08-20,3.0,92.9,19.7,46.0
Jinan,2020-10-11,2.0,69.8,11.4,151.0
Jinan,2020-06-04,3.0,18.1,7.4,112.0
Jinan,2020-04-20,3.0,27.0,-3.7,50.0
Jinan,2020-07-20,2.0,68.2,17.0,76.0
Jinan,2020-09-18,2.0,33.0,8.8,59.0
Jinan,2020-09-22,2.0,68.1,14.7,151.0
Jinan,2020-09-30,2.0,60.0,10.4,80.0
Jinan,2020-11-01,2.0,63.9,2.9,172.0
Jinan,2020-04-19,2.0,88.2,10.1,156.0
Jinan,2020-04-23,2.0,20.1,-9.1,55.0
Jinan,2020-05-03,2.0,59.2,17.7,152.0
Jinan,2020-08-07,1.0,95.9,22.9,82.0
Jinan,2020-08-18,4.0,66.8,24.3,80.0
Jinan,2020-10-10,1.0,66.2,9.3,149.0
Jinan,2020-04-17,3.0,43.2,3.1,99.0
Jinan,2020-07-28,2.0,76.1,20.1,129.0
Jinan,2020-05-10,2.0,54.0,10.5,93.0
Jinan,2020-07-14,2.0,63.9,17.8,76.0
Jinan,2020-04-01,4.0,28.0,-6.9,63.0
Jinan,2020-06-28,1.0,65.9,20.3,154.0
Jinan,2020-07-02,2.0,63.9,18.2,70.0
Jinan,2020-07-08,2.0,52.1,15.5,107.0
Jinan,2020-07-18,3.0,79.0,18.4,119.0
Jinan,2020-11-14,2.0,67.9,7.4,173.0
Jinan,2020-05-23,4.0,53.1,12.7,95.0
Jinan,2020-04-12,2.0,31.0,-3.2,102.0
Jinan,2020-06-07,3.0,30.0,11.3,87.0
Jinan,2020-06-15,1.0,39.1,9.4,74.0
Jinan,2020-08-31,2.0,79.1,21.1,114.0
Jinan,2020-10-17,2.0,38.9,1.3,76.0
Jinan,2020-11-13,2.0,58.3,5.8,183.0
Jinan,2020-01-05,2.0,93.0,1.0,246.0
Jinan,2020-05-26,2.0,62.0,11.5,68.0
Jinan,2020-07-05,4.0,68.9,20.6,102.0
Jinan,2020-07-07,3.0,61.8,18.9,132.0
Jinan,2020-09-06,2.0,49.1,15.8,72.0
Jinan,2020-05-18,2.0,46.1,5.0,65.0
Jinan,2020-06-18,2.0,87.0,15.6,63.0
Jinan,2020-06-20,3.0,47.0,14.9,85.0
Jinan,2020-04-03,2.0,43.2,0.3,124.0
Jinan,2020-06-13,2.0,56.9,17.1,95.0
Jinan,2020-06-25,3.0,67.2,18.6,95.0
Jinan,2020-07-06,2.0,74.9,21.2,127.0
Jinan,2020-09-02,2.0,52.0,12.9,59.0
Jinan,2020-11-20,2.0,76.3,0.4,102.0
Jinan,2020-04-02,1.0,80.2,4.5,112.0
Jinan,2020-09-01,2.0,70.1,17.9,59.0
Jinan,2020-09-03,2.0,53.1,10.8,57.0
Jinan,2020-09-11,3.0,78.1,15.1,50.0
Jinan,2020-04-22,3.0,16.1,-11.1,50.0
Jinan,2020-06-30,1.0,77.9,18.5,99.0
Jinan,2020-08-01,2.0,75.2,22.9,82.0
Jinan,2020-10-01,3.0,60.1,15.0,122.0
Jinan,2020-06-11,2.0,30.0,8.3,99.0
Jinan,2020-07-03,2.0,90.0,19.2,74.0
Jinan,2020-08-29,2.0,68.8,19.8,124.0
Jinan,2020-09-05,3.0,39.0,13.1,68.0
Jinan,2020-11-12,3.0,40.1,3.6,117.0
Jinan,2020-11-21,2.0,89.3,1.9,104.0
Jinan,2020-05-30,4.0,52.0,11.6,68.0
Jinan,2020-04-27,3.0,30.0,-3.0,82.0
Jinan,2020-06-02,2.0,45.9,12.2,117.0
Jinan,2020-06-17,1.0,92.2,17.3,117.0
Jinan,2020-09-07,1.0,68.0,17.0,122.0
Jinan,2020-04-18,1.0,54.1,5.3,153.0
Jinan,2020-10-31,4.0,64.2,9.1,156.0
Jinan,2020-03-31,2.0,60.2,3.3,91.0
Jinan,2020-07-25,1.0,65.0,18.9,91.0
Jinan,2020-05-13,5.0,31.1,6.9,99.0
Jinan,2020-05-09,2.0,91.9,10.4,68.0
Jinan,2020-10-23,1.0,35.9,-4.9,57.0
Jinan,2020-10-12,2.0,42.2,-1.3,50.0
Jinan,2020-05-14,2.0,56.0,13.2,122.0
Jinan,2020-06-05,2.0,58.9,17.3,154.0
Jinan,2020-08-19,1.0,94.1,21.1,65.0
Jinan,2020-08-25,2.0,76.9,19.5,59.0
Jinan,2020-09-13,2.0,82.9,16.8,107.0
Jinan,2020-10-26,2.0,47.0,4.4,156.0
Jinan,2020-10-29,1.0,56.0,4.9,137.0
Jinan,2020-01-02,2.0,56.2,-7.5,168.0
Jinan,2020-08-03,3.0,75.2,25.6,72.0
Jinan,2020-05-17,3.0,62.2,11.4,147.0
Jinan,2020-10-09,1.0,64.1,8.0,127.0
Jinan,2020-06-26,3.0,68.1,19.2,93.0
Jinan,2020-05-02,2.0,51.9,15.2,107.0
Jinan,2020-07-04,2.0,73.2,18.7,82.0
Jinan,2020-07-27,2.0,81.2,18.8,112.0
Jinan,2020-11-22,2.0,68.3,-3.5,78.0
Jinan,2020-11-23,1.0,56.9,-6.5,80.0
Jinan,2020-04-05,2.0,35.2,-4.8,97.0
Jinan,2020-07-19,2.0,79.9,17.9,63.0
Jinan,2020-07-29,2.0,73.1,21.0,114.0
Jinan,2020-07-30,2.0,72.1,21.4,99.0
Jinan,2020-11-10,2.0,32.1,-4.5,142.0
Jinan,2020-06-29,2.0,81.1,19.3,132.0
Jinan,2020-08-09,1.0,86.1,22.3,147.0
Jinan,2020-08-16,1.0,93.0,25.0,85.0
Jinan,2020-07-15,2.0,84.2,19.5,114.0
Jinan,2020-08-10,2.0,72.2,22.8,139.0
Jinan,2020-08-30,2.0,71.9,20.2,124.0
Jinan,2020-11-07,2.0,33.0,-4.3,134.0
Jinan,2020-04-25,3.0,29.1,-1.4,78.0
Jinan,2020-07-12,3.0,90.9,17.8,55.0
Jinan,2020-10-06,1.0,49.2,1.0,74.0
Jinan,2020-10-19,2.0,54.9,3.7,149.0
Jinan,2020-11-18,3.0,98.1,11.1,59.0
Jinan,2020-07-10,1.0,73.1,19.5,127.0
Jinan,2020-07-16,2.0,67.1,19.2,117.0
Jinan,2020-07-23,3.0,79.1,16.6,63.0
Jinan,2020-10-03,1.0,50.2,5.8,76.0
Jinan,2020-04-29,4.0,26.9,3.5,95.0
Jinan,2020-08-24,4.0,90.2,21.2,70.0
Jinan,2020-08-28,1.0,73.1,18.9,87.0
Jinan,2020-11-16,2.0,64.0,7.2,160.0
Jinan,2020-11-19,2.0,86.3,3.7,68.0
Jinan,2020-06-19,1.0,58.9,15.2,87.0
Jinan,2020-10-27,2.0,49.9,5.7,127.0
Jinan,2020-04-15,4.0,30.0,1.8,93.0
Jinan,2020-06-01,3.0,42.0,14.0,80.0
Jinan,2020-06-08,3.0,34.0,12.3,97.0
Jinan,2020-06-14,3.0,36.1,10.3,82.0
Jinan,2020-08-08,2.0,93.0,22.4,134.0
Jinan,2020-04-28,5.0,31.1,1.2,80.0
Jinan,2020-05-21,5.0,28.9,8.4,91.0
Jinan,2020-08-21,3.0,78.9,16.4,72.0
Jinan,2020-04-06,4.0,32.0,-2.4,87.0
Jinan,2020-01-03,2.0,70.9,-4.8,190.0
Jinan,2020-07-22,3.0,80.2,19.7,117.0
Jinan,2020-09-15,3.0,67.1,17.2,80.0
Jinan,2020-10-20,3.0,37.0,3.4,157.0
Jinan,2020-10-24,2.0,40.2,-3.3,61.0
Jinan,2020-04-04,3.0,32.1,-4.9,112.0
Jinan,2020-08-27,2.0,82.1,19.2,68.0
Jinan,2020-11-06,2.0,41.2,1.0,134.0
Jinan,2020-08-26,3.0,75.2,17.7,119.0
Jinan,2020-09-10,2.0,66.2,16.7,85.0
Jinan,2020-05-12,3.0,26.1,1.3,57.0
Jinan,2020-11-08,2.0,27.1,-8.2,55.0
Jinan,2020-11-17,2.0,83.9,10.2,107.0
Jinan,2020-05-15,2.0,72.1,14.8,161.0
Jinan,2020-05-07,2.0,66.9,13.9,72.0
Jinan,2020-05-25,3.0,38.1,8.9,74.0
Jinan,2020-06-09,2.0,49.0,14.6,109.0
Jinan,2020-10-05,2.0,51.9,0.5,50.0
Jinan,2020-04-16,4.0,49.2,6.5,102.0
Jinan,2020-07-13,2.0,89.0,18.5,57.0
Jinan,2020-09-19,2.0,47.1,9.6,85.0
Jinan,2020-06-23,3.0,86.2,17.6,74.0
Jinan,2020-08-04,3.0,73.0,23.3,53.0
Jinan,2020-09-21,2.0,61.9,13.5,127.0
Jinan,2020-11-02,2.0,34.0,-5.5,117.0
Jinan,2020-07-26,1.0,90.1,19.5,89.0
Jinan,2020-08-17,2.0,74.2,24.4,87.0
Jinan,2020-10-04,3.0,33.1,-4.0,38.0
Jinan,2020-10-22,2.0,27.2,-4.5,89.0
Jinan,2020-08-05,1.0,90.9,24.6,95.0
Jinan,2020-06-16,2.0,72.2,17.2,144.0
Jinan,2020-07-11,2.0,84.8,20.5,159.0
Jinan,2020-09-17,2.0,43.0,5.6,42.0
Jinan,2020-09-28,2.0,63.9,13.4,85.0
Jinan,2020-09-29,2.0,71.1,14.8,104.0
Jinan,2020-10-28,2.0,42.9,2.9,93.0
Jinan,2020-01-04,1.0,68.2,-2.7,221.0
Jinan,2020-11-11,3.0,30.0,-0.7,151.0
Jinan,2020-05-16,5.0,53.1,14.6,102.0
Jinan,2020-05-19,2.0,38.1,4.6,63.0
Jinan,2020-07-09,2.0,73.9,19.0,97.0
Jinan,2020-04-09,1.0,95.3,4.9,112.0
Jinan,2020-09-27,2.0,59.0,12.2,87.0
Jinan,2020-05-08,2.0,96.7,12.8,59.0
Jinan,2020-07-17,2.0,66.1,18.5,124.0
Jinan,2020-10-16,2.0,76.1,9.5,93.0
Jinan,2020-10-30,1.0,70.1,6.3,165.0
Jinan,2020-04-30,4.0,41.1,12.0,104.0
Jinan,2020-06-24,3.0,72.0,17.4,70.0
Jinan,2020-10-14,1.0,94.3,10.4,102.0
Jinan,2020-10-21,3.0,51.0,5.9,147.0
Jinan,2020-05-01,5.0,50.1,12.8,93.0
Jinan,2020-06-03,4.0,20.1,5.5,117.0
Jinan,2020-05-31,3.0,38.9,13.0,76.0
Changsha,2020-09-04,1.5,88.0,21.0,93.0
Changsha,2020-05-17,1.5,83.0,23.0,99.0
Changsha,2020-07-07,2.5,78.0,26.0,57.0
Changsha,2020-09-19,1.5,78.0,19.0,63.0
Changsha,2020-10-02,1.5,94.0,23.0,112.0
Changsha,2020-04-04,1.5,82.0,11.0,157.0
Changsha,2020-07-23,2.5,66.0,25.0,70.0
Changsha,2020-09-28,1.5,94.0,21.0,97.0
Changsha,2020-11-23,3.6,100.0,7.0,63.0
Changsha,2020-09-13,2.5,78.0,21.0,89.0
Changsha,2020-09-25,2.0,94.0,19.0,87.0
Changsha,2020-08-05,2.5,66.0,26.0,63.0
Changsha,2020-09-18,2.5,93.0,18.0,53.0
Changsha,2020-11-15,1.5,72.0,12.0,152.0
Changsha,2020-11-19,4.6,82.0,13.7,68.0
Changsha,2020-05-15,1.5,100.0,21.0,61.0
Changsha,2020-06-25,1.5,88.0,25.0,61.0
Changsha,2020-08-27,1.5,74.0,22.0,72.0
Changsha,2020-09-30,2.5,88.0,21.0,80.0
Changsha,2020-11-20,3.0,87.0,13.0,114.0
Changsha,2020-07-08,1.5,94.0,25.0,42.0
Changsha,2020-08-02,2.5,62.0,24.0,34.0
Changsha,2020-05-26,2.5,83.0,19.0,70.0
Changsha,2020-06-21,1.5,83.0,25.0,99.0
Changsha,2020-07-22,2.5,66.0,25.0,63.0
Changsha,2020-08-07,3.6,66.0,24.0,34.0
Changsha,2020-10-12,3.6,77.0,18.0,153.0
Changsha,2020-04-10,0.5,87.0,14.0,151.0
Changsha,2020-04-12,1.5,66.0,7.0,104.0
Changsha,2020-07-27,1.5,94.0,25.0,38.0
Changsha,2020-10-24,1.5,59.0,8.0,99.0
Changsha,2020-01-03,3.0,100.0,4.3,158.0
Changsha,2020-06-14,2.5,84.0,26.0,80.0
Changsha,2020-05-19,2.5,51.0,15.0,85.0
Changsha,2020-07-25,2.5,83.0,27.0,132.0
Changsha,2020-09-17,4.6,93.0,19.0,25.0
Changsha,2020-04-06,1.5,63.0,10.0,155.0
Changsha,2020-04-14,1.5,63.0,10.0,95.0
Changsha,2020-08-12,2.5,79.0,26.0,55.0
Changsha,2020-08-23,1.5,74.0,26.0,85.0
Changsha,2020-10-22,1.5,82.0,13.0,82.0
Changsha,2020-11-07,2.5,77.0,12.0,161.0
Changsha,2020-04-01,0.5,76.0,8.0,91.0
Changsha,2020-05-04,2.5,66.0,22.0,97.0
Changsha,2020-06-17,4.6,62.0,23.0,38.0
Changsha,2020-07-31,1.5,74.0,26.0,70.0
Changsha,2020-08-04,1.5,70.0,26.0,76.0
Changsha,2020-08-25,3.6,79.0,25.0,50.0
Changsha,2020-03-31,1.5,93.0,9.0,91.0
Changsha,2020-04-15,2.5,59.0,11.0,87.0
Changsha,2020-08-14,3.6,66.0,24.0,42.0
Changsha,2020-09-06,1.5,88.0,23.0,91.0
Changsha,2020-10-11,1.5,73.0,18.0,132.0
Changsha,2020-10-15,4.6,100.0,16.0,34.0
Changsha,2020-10-30,2.5,87.0,16.0,182.0
Changsha,2020-07-10,1.5,100.0,26.0,50.0
Changsha,2020-07-12,2.5,83.0,26.0,57.0
Changsha,2020-07-13,2.5,88.0,25.0,68.0
Changsha,2020-09-11,3.6,78.0,22.0,59.0
Changsha,2020-05-08,3.6,94.0,21.0,68.0
Changsha,2020-06-16,4.6,66.0,24.0,42.0
Changsha,2020-07-18,3.6,70.0,25.0,57.0
Changsha,2020-10-09,2.5,82.0,16.0,114.0
Changsha,2020-04-21,3.6,100.0,13.0,72.0
Changsha,2020-06-07,2.5,79.0,24.0,82.0
Changsha,2020-08-15,2.5,62.0,23.0,42.0
Changsha,2020-08-18,1.5,74.0,24.0,70.0
Changsha,2020-08-24,2.5,70.0,25.0,89.0
Changsha,2020-04-23,1.5,82.0,12.0,127.0
Changsha,2020-06-02,1.5,94.0,23.0,82.0
Changsha,2020-05-30,1.5,83.0,21.0,59.0
Changsha,2020-06-18,3.6,78.0,23.0,53.0
Changsha,2020-09-22,3.6,100.0,19.0,21.0
Changsha,2020-10-14,4.6,88.0,18.0,165.0
Changsha,2020-10-23,1.5,60.0,11.0,112.0
Changsha,2020-01-04,1.5,93.0,6.0,181.0
Changsha,2020-04-07,0.5,82.0,11.0,152.0
Changsha,2020-10-20,2.5,82.0,14.0,153.0
Changsha,2020-04-02,0.5,93.0,12.0,102.0
Changsha,2020-05-23,0.5,78.0,20.0,109.0
Changsha,2020-06-03,1.5,100.0,23.0,59.0
Changsha,2020-04-28,1.5,64.0,15.0,109.0
Changsha,2020-07-26,2.5,83.0,26.0,122.0
Changsha,2020-08-29,2.5,62.0,23.0,91.0
Changsha,2020-03-30,2.5,93.0,8.0,70.0
